X_coords,Y_coords,cellID,BET_jan-mar,BET_apr-jun,BET_jul-sep,BET_oct-dec
-74.5,-33.5,1475,0.0032437216250245956,NA,NA,NA
-73.5,-33.5,1476,0.0030779285549890566,NA,NA,NA
-72.5,-33.5,1477,0.00312146646816105,NA,NA,NA
-71.5,-33.5,1478,0.004556354196534209,NA,NA,NA
-70.5,-33.5,1479,0.003257392249453225,NA,NA,NA
-69.5,-33.5,1480,0.007211499664373384,NA,NA,0.0031945785364245294
-68.5,-33.5,1481,0.019617835438303064,NA,NA,0.004675025785833174
-67.5,-33.5,1482,0.010885705230783815,NA,NA,0.0057639418180679474
-66.5,-33.5,1483,0.023315312550521237,NA,NA,0.006766678819627347
-65.5,-33.5,1484,0.020167399264868546,NA,NA,0.0038506522448553938
-28.5,-33.5,1496,0.0018362595178053863,6.22026505518494e-4,2.660638785368068e-4,0.0014807805381099465
-27.5,-33.5,1497,0.0036090503321655706,0.0011734447619891274,0.0012841334131462503,0.005057220075829318
-26.5,-33.5,1498,0.005478651890593916,0.001978420502687167,0.002089115073665573,0.004419275196991395
-25.5,-33.5,1499,0.005087676931163983,0.0018904876853520038,0.0017631050455338352,0.003019534119340564
-24.5,-33.5,1500,0.004512058698790359,0.0018773198712796963,0.001836738689332084,0.0035717231109224797
-23.5,-33.5,1501,0.004248881648484308,0.001958527290234619,0.0017522983447264247,0.0038344936862843917
-22.5,-33.5,1502,0.0042940430024375875,0.0018483451780213884,0.001739373767798572,0.004010545916672008
-21.5,-33.5,1503,0.003357143718314534,0.002673546006137397,0.0017437793756346156,0.004497520358284194
-20.5,-33.5,1504,0.0042301675288041775,0.0019034930268450692,0.0016198375149656646,0.0038092391852218616
80.5,-33.5,1605,0.05457476305088151,NA,NA,0.008973775541405106
81.5,-33.5,1606,0.05106067161445878,NA,NA,0.008259147152605482
82.5,-33.5,1607,0.028255531248242427,NA,NA,0.004773941888509574
83.5,-33.5,1608,0.031868437659331394,NA,NA,0.004109608471723874
84.5,-33.5,1609,0.029560576841968354,NA,NA,0.0038256996541105558
85.5,-33.5,1610,0.027193461499907357,NA,NA,0.004529415611985982
86.5,-33.5,1611,0.023269382428217376,NA,NA,0.00399891727601231
87.5,-33.5,1612,0.025384184408995966,NA,NA,0.004321920469871474
88.5,-33.5,1613,0.029847548084795145,NA,NA,0.005281717991708719
89.5,-33.5,1614,0.027861172814055313,NA,NA,0.00438785744866614
-99.5,-32.5,1673,0.005233260522424074,NA,NA,0.0028073299132521145
-98.5,-32.5,1674,0.0054930249254777465,NA,NA,0.003062435275693412
-97.5,-32.5,1675,0.007933797959459669,NA,NA,0.004253931745077368
