X_coords,Y_coords,cellID,ALB_jan-mar,ALB_apr-jun,ALB_jul-sep,ALB_oct-dec
-98.5,-33.5,1451,0.0022281477548277496,NA,NA,0.002524777880415677
-97.5,-33.5,1452,0.0021320627877472065,NA,NA,0.002419906489058064
-96.5,-33.5,1453,0.002145076857834514,NA,NA,0.0028222835465336864
-95.5,-33.5,1454,0.0017935547527103998,NA,NA,0.002828324557970275
-94.5,-33.5,1455,0.002802171317308746,NA,NA,0.0030017075182428615
-93.5,-33.5,1456,0.0022623866644242104,NA,NA,0.0021283766329908242
-92.5,-33.5,1457,0.00217551863718548,NA,NA,0.0027003423238317775
-91.5,-33.5,1458,0.0023648623458153704,NA,NA,0.0018899358556051006
-90.5,-33.5,1459,0.0019132631096382647,NA,NA,0.0024862058500690182
-79.5,-33.5,1470,0.002372320850853787,NA,NA,NA
-78.5,-33.5,1471,0.002387676843844997,NA,NA,NA
-77.5,-33.5,1472,0.0017814908201586514,NA,NA,NA
-76.5,-33.5,1473,0.0020230801783984787,NA,NA,NA
-75.5,-33.5,1474,0.0020564175154159157,NA,NA,NA
-74.5,-33.5,1475,0.0018389066380333533,NA,NA,NA
-73.5,-33.5,1476,0.0016792359084180854,NA,NA,NA
-72.5,-33.5,1477,0.0019407461640606732,NA,NA,NA
-71.5,-33.5,1478,0.004589237846815532,NA,NA,NA
-70.5,-33.5,1479,0.0017019718090295715,NA,NA,NA
-69.5,-33.5,1480,0.004636086305884672,NA,NA,0.0015805359678905115
-68.5,-33.5,1481,0.035356228486526455,NA,NA,0.0020811307447679878
-67.5,-33.5,1482,0.09223414510340415,NA,NA,0.0024707349570277496
-66.5,-33.5,1483,0.0512420650958589,NA,NA,0.0039039434491636663
-65.5,-33.5,1484,0.02955318870734373,NA,NA,0.002912028123818429
-28.5,-33.5,1496,0.010201384349670817,0.0024703559575968677,0.0026068962325284787,0.009064980962595793
-27.5,-33.5,1497,0.01081532226954055,0.004282280319266768,0.004254273738102119,0.00847936378391672
-26.5,-33.5,1498,0.005957216066776017,0.0036164402021128207,0.004693581470441955,0.005056550444795727
-25.5,-33.5,1499,0.003828835549506939,0.00291942112159843,0.004815291563017233,0.0038291542072376545
-24.5,-33.5,1500,0.004979171946071425,0.0036002195295850355,0.0036002195295850355,0.004857740671514828
-23.5,-33.5,1501,0.003339528552944737,0.0036045199600502867,0.0032060985852843233,0.0033680919016072204
-22.5,-33.5,1502,0.0038294243875220918,0.0032038158804749803,0.003595880278375681,0.004470122082723357
-21.5,-33.5,1503,0.00415989196092172,0.0033144894415809705,0.0029812944959751765,0.004067054882380451
-20.5,-33.5,1504,0.004170773123255831,0.003032262759359198,0.003021134429578051,0.0032265358454224434
80.5,-33.5,1605,0.006683895856771544,NA,NA,0.013012108602980518
81.5,-33.5,1606,0.006618582406054747,NA,NA,0.013012108602980518
82.5,-33.5,1607,0.006618582406054747,NA,NA,0.013294560294094444
83.5,-33.5,1608,0.006618582406054747,NA,NA,0.012357734615624779
84.5,-33.5,1609,0.00753883305133085,NA,NA,0.012357734615624779
85.5,-33.5,1610,0.00656488955500565,NA,NA,0.01669572136341538
86.5,-33.5,1611,0.006583298304376428,NA,NA,0.008591444087638865
87.5,-33.5,1612,0.008276871922162077,NA,NA,0.010763240403289886
88.5,-33.5,1613,0.007928164895082985,NA,NA,0.009644537640392227
89.5,-33.5,1614,0.007928164895082985,NA,NA,0.00933144636360767
