Sc_name,C_name,Code,Taxo_group,Tribe,Genera,Stock_name,Ocean,Ocean_region,Country,Local_area,Area,Lat,Lon,Period_study,Startyear_study,Finalyear_study,Total_size,Sex,Lmax,Wmax,Growth_size,Linf,k,to,Growth_method,Tmax,Tmax_Taylor,Maturity_size,Lm,Lm50,Tm,Tm50,Fecundity_methods,Fecundity_size,Fmeanbatch,Oocytes_gram,Fecundity_equation,Fecundity_slope,Fecundity_Lm50,Spawning_freq,Spawning_season,Spawning_duration,Size_eggs,WL_size,WL_a,WL_b,WL_units,Source,Source_label,Source_format
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Northeast Atlantic stock?,Atlantic,Northeast,Marroco,Sahara,Northeast Atlantic Ocean (waters off Sahara),29.1,-12.9,1977-1990 ,1977,1990,8800,B,39,NA,1221,41.4,0.32,-0.83,Spines,5,8.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03582,3.435,W in kg and L in cm,Grudtsev1992,230,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Tunisia,Tunisia,Mediterranean Sea (Tunisia),36.2,11.7,1979-1983 & 1988-1997,1979,1997,503,BB,50,NA,503,46.7,0.369,-0.723,Otoliths,4,7.407081301,241,NA,32.6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,May-Sep,7,NA,502,0.01847,2.9626,W in g and FL in cm,Hattour2000,249,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Tunisia,Tunisia,Mediterranean Sea (Tunisia),36.2,11.7,1979-1983 & 1988-1997,1979,1997,149,FF,41,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,32.6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,May-Sep,7,NA,149,0.11976,2.442,W in g and FL in cm,Hattour2000,249,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Tunisia,Tunisia,Mediterranean Sea (Tunisia),36.2,11.7,1979-1983 & 1988-1997,1979,1997,146,MM,42,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,32.6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,May-Sep,7,NA,146,0.05311,2.6737,W in g and FL in cm,Hattour2000,249,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Turkey,NA,Mediterranean Sea (Turkey),35.9,29,2008-2009,2008,2009,216,BB,48,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kahraman2010,687,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Turkey,NA,Mediterranean Sea (Turkey),35.9,29,2008-2009,2008,2009,106,FF,46.5,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-Sep,5,NA,NA,NA,NA,NA,Kahraman2010,687,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Turkey,NA,Mediterranean Sea (Turkey),35.9,29,2008-2009,2008,2009,110,MM,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kahraman2010,687,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Turkey,NA,Mediterranean Sea (Turkey),35.9,29,2008-2009,2008,2009,216,BB,48,1.68,150,57.388,0.181,-4.511,Spines,5,12.06358564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0542,2.68,W in Kg and FL in cm,Kahraman2011,689,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Turkey,NA,Mediterranean Sea (Turkey),35.9,29,2008-2009,2008,2009,106,FF,46.5,NA,69,49.238,0.312,-3.011,Spines,5,6.604384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kahraman2011,689,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Turkey,NA,Mediterranean Sea (Turkey),35.9,29,2008-2009,2008,2009,110,MM,48,NA,81,60.17,0.159,-4.311,Spines,5,14.55692453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kahraman2011,689,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Spain,"La Azohí_a, Murcia","Mediterranean Sea (Murcia, Spain)",37.3,-1.1,2003-2005,2003,2005,177,BF,47,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histological examination of ovaries and stereological methods ,46,233941,242,NA,NA,NA,NA,Jun-Sep,4,NA,117,0.0055916,3.2923,W in g and FL in cm,Macias2006,675,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Northeast Atlantic stock?,Atlantic,Northeast,Spain,"Strait of Gibraltar (Tarifa), Gulf of Cíçdiz (Barbate) and Mediterranean Sea (La Linea)",Northeast Atlantic Ocean and Mediterranean Sea (Southern Spain),35.8,-6.6,"1958-1964, 1965 & 1979",1958,1979,884,BB,47.5,2,NA,NA,NA,NA,NA,NA,NA,75,35.75,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,1.01E-05,3.12987,W in kg and FL in cm,Rodrí_guez-Roda1966,486,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Northeast Atlantic stock?,Atlantic,Northeast,Spain,"Strait of Gibraltar (Tarifa), Gulf of Cíçdiz (Barbate) and Mediterranean Sea (La Linea)",Northeast Atlantic Ocean and Mediterranean Sea (Southern Spain),35.8,-6.6,"1958-1964, 1965 & 1979",1958,1979,40,FF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01E-05,3.12987,NA,Rodrí_guez-Roda1966,486,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Northeast Atlantic stock?,Atlantic,Northeast,Spain,"Strait of Gibraltar (Tarifa), Gulf of Cíçdiz (Barbate) and Mediterranean Sea (La Linea)",Northeast Atlantic Ocean and Mediterranean Sea (Southern Spain),35.8,-6.6,"1958-1964, 1965 & 1979",1958,1979,35,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01E-05,3.12987,NA,Rodrí_guez-Roda1966,486,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Northeast Atlantic stock?,Atlantic,Northeast,Spain,"Gulf of Cíçdiz (Barbate, Zahara) and Strait of Gibraltar (Tarifa)","Northeast Atlantic Ocean (Gulf of Cíçdiz and Strait of Gibraltar, Spain)",35.8,-6.6,1965 & 1979,1965,1979,27,B,41.2,NA,NA,NA,NA,NA,Vertebrae,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rodriguez-Roda1983,490,paper
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Eastern central Atlantic stock?,Atlantic,Eastern central,NA,"Gulf of Guinea (Angola, Congo, Guinea)",Eastern central Atlantic Ocean (Gulf of Guinea),0.9,8.1,1980s,1980,1989,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April to June in the gulf of Guinea
September-October to March off Congo 
and Angola 
",7,NA,NA,NA,NA,NA,Rudomiotkina1984,499,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Spain,Catalan coast,"Northwest Mediterranean Sea (Catalan coast, Spain)",40.7,2.3,1983,1983,1983,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-Sep,4,NA,NA,NA,NA,NA,Sabatí©s2001,521,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Mediterranean stock?,Atlantic,Mediterranean Sea,Croatia,Eastern Croatian part of the Adriatic Sea,"Mediterranean Sea (Adriatic Sea, Croatia)",44.1,14,1998-2003,1998,2003,24,B,45.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.0088,3.17,W in g and TL in cm,Sinovcic2004,542,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Indo-Pacific stock?,Indian,Indo-Pacific,Philippines,Batangas,Indo-Pacific Ocean (Philippines),13.2,121,1983-1984,1983,1984,NA,B,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mar, Jun-July,Nov-Dec",5,NA,NA,0.004375,3.367,W in g and FL in cm,Arce1987,23,paper
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India ,"Vizhinjam, Tuticorin and Cochin",Central Indian Ocean (Southwest India),7.4,77.9,1984-1988,1984,1988,NA,B,28,NA,NA,37,0.638,NA,Size-frequency,NA,4.702194357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James1992,283,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India ,Mangalore,"Central Indian Ocean (Mangalore, India)",12.1,74.5,1979-1982,1979,1982,646,BB,30,NA,NA,NA,NA,NA,NA,NA,NA,646,NA,23.89040248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muthiah1985,404,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India ,Mangalore,"Central Indian Ocean (Mangalore, India)",12.1,74.5,1979-1982,1979,1982,354,FF,30,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,23.8,NA,NA,Unreliable fecundity estimates,NA,NA,NA,NA,NA,NA,NA,Sep-Dec,4,0.84,NA,NA,NA,NA,Muthiah1985,404,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India ,Mangalore,"Central Indian Ocean (Mangalore, India)",12.1,74.5,1979-1982,1979,1982,292,MM,30,NA,NA,NA,NA,NA,NA,NA,NA,292,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muthiah1985,404,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Northwest Atlantic stock?,Pacific,Northwest,Japan,Kochi ,Northwest Pacific Ocean (Japan),31.5,132.3,1993-1998,1993,1998,112148,B,36,1.5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,summer,4,NA,NA,NA,NA,NA,Niiya2001,414,pdf
Auxis rochei,Bullet tuna,BLT,Tunas,Thunnini,Auxis,Northwest Atlantic stock?,Pacific,Northwest ,Japan,Cape Ashizuri,Northwest Pacific Ocean (Japan),31.5,132.3,1997,1997,1997,457,BF,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unreliable fecundity estimates,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705,NA,NA,NA,NA,Niiya2001,660,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Eastern central Atlantic stock?,Atlantic,Eastern central ,Senegal,Eastern tropical Atlantic Ocean in Dakar,Eastern equatorial Atlantic Ocean (Senegal),15,-18,1988,1988,1988,511,B,48.5,2.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511,2.25E-05,2.97,W in g and FL in cm,Diouf1988,166,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Southwest Atlantic stock?,Atlantic,Southwest,Brazil,Central Brazilian coast in The Royal Charlotte Bank and Abrolhos Bank,Southwest Atlantic Ocean (Central Brazilian coast),-18.2,-38.5,1993-2000,1993,2000,33,B,31.7,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0.0089,3.17,W in g and FL in cm,Frota2004,201,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Eastern central Atlantic stock?,Atlantic,Eastern central,NA,Eastern part of the equatorial Atlantic Ocean,Eastern equatorial Atlantic Ocean,18.4,-23.1,1982-1984,1982,1984,490,B,40.36,NA,322,51.47,0.32,-0.83,Spines,4,8.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grudtsev1986,229,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Eastern central Atlantic stock?,Atlantic,Eastern central ,NA,"Gulf of Guinea (Angola, Congo, Guinea)",Eastern central Atlantic Ocean (Gulf of Guinea),0.9,8.1,1980s,1980,1989,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apr-Sep [sierra leona], Summer [Gulf of Guinea], Nov-Dec [Congo-Angola]",4,NA,NA,NA,NA,NA,Rudomiotkina1984,499,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock,Indian,Central,Maldives,Maldives,Central Indian Ocean (Maldives),2,73.3,1979-1986,1979,1986,NA,B,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anderson1987,15,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Eastern Indian stock?,Indian,Eastern,Thailand,Western coast of Thailand,Eastern Indian Ocean (Andaman Sea),11,97.1,1985,1985,1985,NA,B,41,NA,NA,44,0.63,NA,Size-frequency,NA,4.761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Feb-Aprl, Sep-Nov",6,NA,NA,NA,NA,NA,Boonragsa1987,68,paper
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,Sri Lanka,Southern coast of Sri Lanka,Central Indian Ocean (Southern coast of Sri Lanka),5.4,81.5,1990-1991,1990,1991,NA,B,62,NA,NA,59.5,1.53,NA,Size-frequency,NA,1.960784314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dayaratne1993,143,paper
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,Sri Lanka,Southwest coast of Sri Lanka,Central Indian Ocean (Southwest coast of Sri Lanka),7.5,79.4,1990s,1990,1999,NA,B,NA,NA,NA,45,1.4,NA,Size-frequency,NA,2.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dayaratne1994,144,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India,Western and eastern coasts of India ,Central Indian Ocean (Western and eastern coasts of India),7.6,77.4,2006-2010,2006,2010,NA,B,55.9,NA,NA,57.95,1.2,-0.0075,Size-frequency,NA,2.4925,NA,NA,29.7,NA,NA,Unreliable fecundity estimates,NA,NA,NA,NA,NA,NA,NA,Jan-Nov [peak: Feb-Jul-Oct],11,NA,884,0.12459049,3.171805,W in g and FL in cm,Ghosh2012,679,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India ,"Tuticorin, Vizhinjam, Cochin and Mangalore",Central Indian Ocean (Southwest India),7.4,77.9,1984-1988,1984,1988,NA,B,48,NA,NA,56,0.77,NA,Size-frequency,NA,3.896103896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James1992,283,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,Sri Lanka,Western and southern coasts of Sri Lanka,Central Indian Ocean (Western and southern coasts of Sri Lanka),7.5,79.4,1985,1985,1985,NA,B,49,NA,1641,58,0.54,NA,Size-frequency,NA,5.555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joseph1987,290,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India ,Mangalore,"Central Indian Ocean (Mangalore, India)",12.1,74.5,1979-1982,1979,1982,746,BB,44,NA,NA,NA,NA,NA,NA,NA,NA,746,NA,30.22520107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-Dec,3,NA,NA,NA,NA,NA,Muthiah1985,404,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India ,Mangalore,"Central Indian Ocean (Mangalore, India)",12.1,74.5,1979-1982,1979,1982,410,FF,44,NA,NA,NA,NA,NA,NA,NA,NA,410,NA,30.5,NA,NA,Unreliable fecundity estimates,NA,NA,NA,NA,NA,NA,NA,Oct-Dec,3,0.87,NA,NA,NA,NA,Muthiah1985,404,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India ,Mangalore,"Central Indian Ocean (Mangalore, India)",12.1,74.5,1979-1982,1979,1982,336,MM,44,NA,NA,NA,NA,NA,NA,NA,NA,336,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-Dec,3,NA,NA,NA,NA,NA,Muthiah1985,404,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India,Western and eastern coasts of India ,Central Indian Ocean (Western and eastern coasts of India),7.6,77.4,1989-1998,1989,1998,NA,B,NA,NA,NA,54,0.87,NA,Size-frequency,NA,3.448275862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pillai2002,661,paper
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India,Vizhingam,Central Indian Ocean (Southwest coast of India),8.5,75.9,1959,1959,1959,2,BF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,NA,Rao1964,478,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India,Lakshadweep Sea and southwest coast of India,Central Indian Ocean (Southwest coast of India),10.2,74.1,1965-1966,1965,1966,NA,B,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,2.46E-05,2.896911,W in kg and FL in cm,Silas1985,540,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,India,Western and eastern coasts of India and Minicoy,Central Indian Ocean (Western and eastern coasts of India and Minicoy),9.5,75.5,1976-1982,1976,1982,NA,B,55,NA,NA,63,0.49,-0.27,Size-frequency,NA,5.85244898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sep,Oct-Dec",4,NA,NA,NA,NA,NA,Silas1985,539,paper
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Central Indian stock?,Indian,Central,Sri Lanka ,Sri Lanka coastal waters,Central Indian Ocean (Sri Lanka),7.5,79.4,1964-1966,1964,1966,160,B,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,0.000177951,3.3338,W in ozs and FL in cm,Sivasubramaniam1966,545,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Eastern Indian stock?,Indian,Eastern,Thailand,Western coast,Eastern Indian Ocean (Western coast of Thailand),11,97.1,1979-1981,1979,1981,1399,B,45,NA,1399,47.2,0.45,NA,Size-frequency,NA,6.666666667,120,33,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peak [Mar],NA,NA,NA,1.10E-05,3.119,W in kg and FL in cm,Yesaki1982,635,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Indo-Pacific stock?,Indo-Pacific,Indo-Pacific,Thailand,Gulf of Thailand,Indo-Pacific Ocean (Gulf of Thailand),7.6,100.9,1976-1980,1976,1980,767,BF,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,NA,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apr-Jun, Aug",4,NA,NA,NA,NA,NA,Cheunpan1984,108,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Indo-Pacific stock?,Indo-Pacific,Indo-Pacific,Indonesia,"Pelabuhan Ratu, West Java","Indo-Pacific Ocean (West Java, Indonesia)",-7.2,105.9,1981,1981,1981,1769,B,47.38878143,NA,1769,51.5,1,NA,Size-frequency,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dwiponggo1986,175,paper
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Indo-Pacific stock?,Indo-Pacific,Indo-Pacific,Indonesia,"Pelabuhan Ratu, West Java","Indo-Pacific Ocean (West Java, Indonesia)",-7.2,105.9,1980,1980,1980,1016,B,47.38878143,NA,1016,47.5,0.7,NA,Size-frequency,NA,4.285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dwiponggo1986,175,paper
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Indo-Pacific stock?,Indo-Pacific,Indo-Pacific,Philippines,Moro Gulf,Indo-Pacific Ocean (Philippines),11.3,119.8,1976-1977,1976,1977,1048,B,55,NA,1048,63.5,0.72,NA,Size-frequency,NA,4.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ingles1984,268,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Indo-Pacific stock?,Indo-Pacific,Indo-Pacific,Philippines,Bohol Sea,"Indo-Pacific Ocean (Bohol Sea, Philippines)",11.3,119.8,1980,1980,1980,1518,B,44,NA,1518,47,0.73,NA,Size-frequency,NA,4.109589041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ingles1984,268,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Indo-Pacific stock?,Indo-Pacific,Indo-Pacific,Philippines,Camotes Sea,"Indo-Pacific Ocean (Camotes Sea, Philippines)",11.3,119.8,1983-1987,1983,1987,NA,B,38.23,NA,NA,36.6,1.2,NA,Size-frequency,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lavapie-Gonzales1997,332,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Indo-Pacific stock?,Indo-Pacific,Indo-Pacific ,Thailand,Gulf of Thailand,Indo-Pacific Ocean (Gulf of Thailand),9.2,101.5,1987-1988,1987,1988,NA,B,NA,NA,NA,52,1.4,NA,Size-frequency,NA,2.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yesaki1989,636,paper
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,NA,Pacific,Southwest,Australia,Hat Head,"Southwest Pacific Ocean (Hat Head, Australia)",-31.2,153.2,NA,NA,NA,NA,B,47,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IGFA2011,267,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,NA,Pacific,Eastern,NA,Eastern Pacific Ocean,Eastern Pacific Ocean,16.6,-103.7,1956-1958,1956,1958,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,All year,12,NA,NA,NA,NA,NA,Klawe1963,312,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Northwest Pacific stock?,Pacific,Northwest,USA,Oahu Island,"Northwest Pacific Ocean (Hawaii, USA)",19.7,-158,1962,1962,1962,NA,B,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,Yoshida1965,642,pdf
Auxis thazard,Frigate tuna,FRI,Tunas,Thunnini,Auxis,Northwest Pacific stock?,Pacific,Northwest,China,Donghai,Northwest Pacific Ocean (China),26.1,121.2,1971-1980,1971,1980,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-Sep,7,NA,NA,NA,NA,NA,Zhao1982,650,paper
Cybiosarda elegans,Leaping bonito,LEB,Bonitos,Sardini,Cybiosarda,Australian stock,Pacific,Southwest,Australia,NA,NA,NA,NA,NA,NA,NA,NA,B,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collette1983,122,pdf
Cybiosarda elegans,Leaping bonito,LEB,Bonitos,Sardini,Cybiosarda,Australian stock,Pacific,Southwest,Australia,"Macleay River, Australia","Southwest Pacific Ocean (Macleay River, Australia)",-31.1,153.1,NA,NA,NA,NA,B,41.5,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IGFA2011,267,pdf
